Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,MI8253800,LIVONIA,130130019019,20130723,N,,17,,270,13,520,13,,,,,,,,,,,,,,,,,11,A,,,,,B,S,,,,,,,,20,49000,20130727,49000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,29,M,W,,31,M,W,,30,M,W,,,,,,,,,,0,29,M,W,,31,M,W,,30,M,W,,,,,,,,,
IR,MI8270900,ROMULUS,130001303084,20130727,N,R,18,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,1000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001303301,20130811,N,R,17,,23D,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,1500,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001304935,20131123,N,R,21,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,36,650,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001305134,20131206,N,R,02,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,1000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001305277,20131214,N,R,09,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,20000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001301787,20130426,N,R,18,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,30000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001302453,20130614,N,R,05,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,2000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001302788,20130708,N,R,04,,220,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,2400,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,130001301452,20130405,N,R,20,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,5000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8275200,SOUTHGATE,130201304121,20130820,N,R,18,,23F,14,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,700,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8275200,SOUTHGATE,130201304685,20130829,N,R,12,,23H,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,16,60,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8275200,SOUTHGATE,130201302948,20130618,N,R,21,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,554,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8277500,TAYLOR,130130024786,20130807,N,,10,,120,23,,,,,,,,,,,,,,,,,,,12,A,,,,,I,B,,,,,,,,08,1,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8277500,TAYLOR,130130038793,20131129,N,,03,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,1800,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8277500,TAYLOR,130130010346,20130403,N,,16,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,110852,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8277500,TAYLOR,130130024231,20130802,N,,09,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,1,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8279300,VAN BUREN TO,130130023012,20130930,N,,03,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,1,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8279300,VAN BUREN TO,130130021335,20130908,N,,20,,23H,23,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,1,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8279300,VAN BUREN TO,130130001874,20130122,N,,03,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,5000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8283300,WYANDOTTE,130001302787,20130716,N,R,12,,120,07,,,,,,,,,,,,,,,,,,,12,,,,,,I,,,,,,,,,19,9200,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8318300,WEXFORD,130001885013,20130826,N,,03,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,336,20130826,336,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,40,M,W,,,,,,,,,,,,,,,,,,0,40,M,W,,,,,,,,,,,,,,,,,
IR,TN0020100,SHELBYVILLE,1310201353,20131020,N,,03,,240,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,20000,00000000,0,78,20000,00000000,0,77,10800,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0060000,BRADLEY,13-00048246,20130815,N,,20,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,03,152000,20130815,152000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0110000,CHEATHAM,130108-0010,20130107,N,,19,,23H,46,35A,10,,,,,,,,,,,,,,,,,,,,,,,I,S,,,,,,,,08,50000,00000000,0,77,40000,20130108,40000,78,24000,20130108,12000,47,10000,20130109,10000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,3,00,U,U,,55,M,W,,32,M,W,,,,,,,,,,2,55,M,W,N,32,M,W,N,,,,,,,,,,,,
IR,TN0150000,COCKE,13-08-120G,20130815,N,,22,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,200,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0150100,NEWPORT,2013070065,20130702,N,R,20,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,06,1326336,00000000,0,25,280,00000000,0,37,75000,20130702,50000,46,4558,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0150100,NEWPORT,2013110219,20131111,N,R,09,,240,41,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,41635,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0191700,TENNESSEE ST,13-6753,20130605,N,,17,,23H,52,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,39,1000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0191700,TENNESSEE ST,13-7404,20130726,N,,17,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,36,1500,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0191700,TENNESSEE ST,13-7417,20130729,N,,14,,23D,39,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,06,156,00000000,0,76,2230,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0240500,OAKLAND,1306160652,20130614,N,,23,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,27,100000,00000000,0,78,6000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0260300,COWAN,2013-40361,20130719,N,,14,,23D,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,70,108,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0270000,GIBSON,1305171055,20130502,N,,08,,23H,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,44,37,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0270000,GIBSON,1401111521,20131011,N,,16,,23F,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,3000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0390000,HENDERSON,201311171100,20131117,N,,11,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,1000,00000000,0,88,1,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0410100,CENTERVILLE,1303270633,20130326,N,,16,,23F,18,290,18,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,36,11755,00000000,0,71,540,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0450000,JEFFERSON,13011405,20130124,N,,22,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,10000,20130222,10000,78,54000,20130125,54000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,2,00,U,U,,28,M,U,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0470100,KNOXVILLE,13-040400,20131112,N,,13,,220,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,800,20131112,800,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,4,30,F,W,,28,M,W,,34,F,W,,11,F,W,,,,,,3,28,M,W,N,34,F,W,N,30,F,W,N,,,,,,,,
IR,TN0470100,KNOXVILLE,13-009762,20130322,N,,13,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,1000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0480000,LAKE,1303191630,20130319,N,,16,,23H,10,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,45,3050,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0620300,TELLICO PLAI,041013143005,20130410,N,,14,,23F,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,07,600,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,25,F,W,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0620300,TELLICO PLAI,130002,20130514,N,,12,,23H,10,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,700,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,36,M,W,,,,,,,,,,,,,,,,,,1,36,M,W,N,,,,,,,,,,,,,,,,
IR,TN0660500,OBION,1304171215,20130417,N,,12,,23F,25,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,10,8,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0710100,COOKEVILLE,201312266,20130426,N,,16,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,1765,00000000,0,07,468,00000000,0,77,3670,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0790000,SHELBY,1309000667SH,20130914,N,,15,,23H,13,240,13,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,24,10000,00000000,0,37,10000,00000000,0,77,88445,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0790000,SHELBY,1304000093SH,20130322,N,,11,,270,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,68,14478,20130330,10880,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,36,M,B,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
